countries,Year,Territorial GHG emissions,Residential GHG emissions,Transfer GHG emissions,Footprint GHG emissions,GDP,Population,As,Pb,NOx,SOx,NH3,PM2.5,PM10,NMVOC,Cd,Hg,Cr,Ni,GHG: Territorial & Low scenario,GHG: Territorial & Central scenario,GHG: Territorial & High scenario,GHG: Residential & Low scenario,GHG: Residential & Central scenario,GHG: Residential & High scenario,GHG: Footprint & Low scenario,GHG: Footprint & Central scenario,GHG: Footprint & High scenario,Nox (Health - VOLY),Nox (Health - VSL),"Nox (Crops, Forests, Buildings & Ecosystems)",Nox (Crops),Nox (Forests),Nox (Buildings),Nox (Ecosystems),Nox (Total - VOLY),Nox (Total - VSL),PM2.5 (Health - VOLY),PM2.5 (Health - VSL),PM10 (Health - VOLY),PM10 (Health - VSL),SOx (Health - VOLY),SOx (Health - VSL),SOx (Buildings),SOx (Total - VOLY),SOx (Total - VSL),NMVOC (Health - VOLY),NMVOC (Health - VSL),NMVOC (Forests & Crops),NMVOC (Forests),NMVOC (Crops),NMVOC (Total - VOLY),NMVOC (Total - VSL),NH3 (Health - VOLY),NH3 (Health - VSL),NH3 (Ecosystems),NH3 (Total - VOLY),NH3 (Total - VSL),Pb (Total),Hg (Total),Cd (Total),As (Total),Ni (Total),Cr (Total),Health - VOLY (Total),Health - VSL (Total),Crops (Total),Forests (Total),Buildings (Total),Ecosystems (Total),Air Pollutants - VOLY,Air Pollutants - VSL,Heavy Metals (Total),External costs (Territorial & Low GHG with VOLY) scenario,External costs (Territorial & Low GHG with VSL) scenario,External costs (Territorial & Central GHG with VOLY) scenario,External costs (Territorial & Central GHG with VSL) scenario,External costs (Territorial & High GHG with VOLY) scenario,External costs (Territorial & High GHG with VSL) scenario,External costs (Residential & Low GHG with VOLY) scenario,External costs (Residential & Low GHG with VSL) scenario,External costs (Residential & Central GHG with VOLY) scenario,External costs (Residential & Central GHG with VSL) scenario,External costs (Residential & High GHG with VOLY) scenario,External costs (Residential & High GHG with VSL) scenario,External costs (Footprint & Low GHG with VOLY) scenario,External costs (Footprint & Low GHG with VSL) scenario,External costs (Footprint & Central GHG with VOLY) scenario,External costs (Footprint & Central GHG with VSL) scenario,External costs (Footprint & High GHG with VOLY) scenario,External costs (Footprint & High GHG with VSL) scenario,Heavy Metals Emissions,Air Pollutants Emissions
Spain,2017,-0.06967681880798268,-0.0459221339766243,-0.4620511290162141,-0.08464589240275357,0.09281108668002178,-0.0029817532983677135,0.0,-0.11764705882352941,-0.19385129315411628,-0.21809065553875961,0.0898555713002159,-0.18723536282669004,-0.1545725626336177,-0.028444349656700195,-0.125,0.25,-0.04,-0.34177215189873417,-0.06967681880798268,-0.06967681880798268,-0.06967681880798268,-0.04592213397662434,-0.045922133976624216,-0.04592213397662416,-0.0846458924027536,-0.08464589240275348,-0.08464589240275344,-0.19385129315411628,-0.19385129315411628,-0.19385129315411628,-0.19385129315411628,-0.19385129315411628,-0.19385129315411628,-0.19385129315411628,-0.19385129315411628,-0.19385129315411628,-0.18723536282669004,-0.18723536282669004,-0.1545725626336177,-0.1545725626336177,-0.21809065553875961,-0.21809065553875961,-0.21809065553875961,-0.21809065553875961,-0.21809065553875961,-0.028444349656700195,-0.028444349656700195,-0.028444349656700195,-0.028444349656700195,-0.028444349656700195,-0.028444349656700195,-0.028444349656700195,0.0898555713002159,0.0898555713002159,0.0898555713002159,0.0898555713002159,0.0898555713002159,-0.11764705882352941,0.25,-0.125,0.0,-0.34177215189873417,-0.04,-0.16208602973198305,-0.16302946884163547,-0.17798784098064677,-0.17659239014174627,-0.2041704452273533,-0.023296188365079944,-0.16193018700831935,-0.162974888802242,-0.11217999030229822,-0.13154670619988806,-0.15016807633486204,-0.12153991430171333,-0.14418339870229374,-0.08952080655828204,-0.11245370204091504,-0.12107451405102837,-0.14532524703696276,-0.1077970831150406,-0.1369690174445266,-0.06832007795358876,-0.09544076058908892,-0.1319756874659441,-0.14973686542308418,-0.12315551409028969,-0.14383096914612292,-0.09811494329161995,-0.11571141439731755,-0.17857142857142858,-0.108490631601052
Finland,2017,0.034755748297298765,-0.17832715666095392,-0.23048163311725237,-0.18688204421790233,0.14294588834230648,0.023816637508473983,-0.3333333333333333,-0.15789473684210525,-0.23848784836531234,-0.4184200474948935,-0.08313920796851153,-0.14654413921204418,-0.14082251811899546,-0.15977734156448845,0.0,0.0,0.0,-0.25,0.034755748297298765,0.034755748297298765,0.034755748297298765,-0.17832715666095406,-0.1783271566609539,-0.17832715666095397,-0.18688204421790236,-0.18688204421790222,-0.18688204421790236,-0.23848784836531234,-0.23848784836531234,-0.23848784836531234,-0.23848784836531234,-0.23848784836531234,-0.23848784836531234,-0.23848784836531234,-0.23848784836531234,-0.23848784836531234,-0.14654413921204418,-0.14654413921204418,-0.14082251811899546,-0.14082251811899546,-0.4184200474948935,-0.4184200474948935,-0.4184200474948935,-0.4184200474948935,-0.4184200474948935,-0.15977734156448845,-0.15977734156448845,-0.15977734156448845,-0.15977734156448845,-0.15977734156448845,-0.15977734156448845,-0.15977734156448845,-0.08313920796851153,-0.08313920796851153,-0.08313920796851153,-0.08313920796851153,-0.08313920796851153,-0.15789473684210525,0.0,0.0,-0.3333333333333333,-0.25,0.0,-0.21276916801952114,-0.2138737172948397,-0.22686176985921805,-0.23152687188513013,-0.34000391934142454,-0.18375187035006915,-0.21343115738366747,-0.2140664705842157,-0.11991219133556494,-0.08181189592155348,-0.14261011891003017,-0.053983501240785374,-0.11687310480493913,0.008514211875129057,-0.02719390481579424,-0.18114028621267578,-0.19411347413362198,-0.18033720592328725,-0.19102293562885805,-0.17884952409316515,-0.18262633485147106,-0.1863319122097609,-0.1965449364497028,-0.18649670059539097,-0.1944802903904879,-0.1867854257402578,-0.18930836813698693,-0.14754098360655737,-0.21846267436892844
France,2017,-0.0020226670296213207,-0.04760880817420872,-0.3842989344660937,-0.12202061038016562,0.11604964901822754,0.02817991754562236,-0.14285714285714285,-0.12380952380952381,-0.18904429280007734,-0.42242889201072775,-0.013369470582737741,-0.12603325356979583,-0.0955610865946953,-0.10994949110195786,0.0,-0.4,-0.10810810810810811,-0.5692307692307692,-0.0020226670296213207,-0.0020226670296213207,-0.0020226670296213207,-0.0476088081742088,-0.047608808174208594,-0.04760880817420865,-0.12202061038016561,-0.12202061038016564,-0.12202061038016557,-0.18904429280007734,-0.18904429280007734,-0.18904429280007734,-0.18904429280007734,-0.18904429280007734,-0.18904429280007734,-0.18904429280007734,-0.18904429280007734,-0.18904429280007734,-0.12603325356979583,-0.12603325356979583,-0.0955610865946953,-0.0955610865946953,-0.42242889201072775,-0.42242889201072775,-0.42242889201072775,-0.42242889201072775,-0.42242889201072775,-0.10994949110195786,-0.10994949110195786,-0.10994949110195786,-0.10994949110195786,-0.10994949110195786,-0.10994949110195786,-0.10994949110195786,-0.013369470582737741,-0.013369470582737741,-0.013369470582737741,-0.013369470582737741,-0.013369470582737741,-0.12380952380952381,-0.4,0.0,-0.14285714285714285,-0.5692307692307692,-0.10810810810810811,-0.15804985748209735,-0.1590063550736246,-0.16812509083090918,-0.1695669265752843,-0.2800340885471673,-0.0848138401465875,-0.15820944949152307,-0.15905030975819717,-0.11320179859195621,-0.11456466291841295,-0.1416255921058218,-0.0975269796117143,-0.13239496916622762,-0.0400677817422034,-0.08057764829409415,-0.12313146451028331,-0.14461553711126793,-0.11050241161844414,-0.13726701317219625,-0.07118001170462303,-0.09867504942973133,-0.14369237965736836,-0.15269399693340455,-0.13953348363964513,-0.14986326611294207,-0.1280295509226725,-0.1365169735795571,-0.25675675675675674,-0.13591706403551373
Croatia,2017,-0.06458093357776197,-0.07730169835587994,0.22258725312101418,-0.05219526596243414,0.09743215653286377,-0.03161970200871497,0.0,0.0,-0.16714977311702306,-0.5697650382415765,-0.1405031513727166,-0.18617638927287808,-0.2105972066807576,-0.19764974702138077,0.0,-1.0,-0.3333333333333333,-0.42857142857142855,-0.06458093357776197,-0.06458093357776197,-0.06458093357776197,-0.07730169835587997,-0.0773016983558799,-0.0773016983558799,-0.052195265962434165,-0.052195265962434095,-0.052195265962434095,-0.16714977311702306,-0.16714977311702306,-0.16714977311702306,-0.16714977311702306,-0.16714977311702306,-0.16714977311702306,-0.16714977311702306,-0.16714977311702306,-0.16714977311702306,-0.18617638927287808,-0.18617638927287808,-0.2105972066807576,-0.2105972066807576,-0.5697650382415765,-0.5697650382415765,-0.5697650382415765,-0.5697650382415765,-0.5697650382415765,-0.19764974702138077,-0.19764974702138077,-0.19764974702138077,-0.19764974702138077,-0.19764974702138077,-0.19764974702138077,-0.19764974702138077,-0.1405031513727166,-0.1405031513727166,-0.1405031513727166,-0.1405031513727166,-0.1405031513727166,0.0,-1.0,0.0,0.0,-0.42857142857142855,-0.3333333333333333,-0.22609882824143465,-0.22522011887127785,-0.1717059936426989,-0.17164474044151903,-0.4155568589173425,-0.1532391444074136,-0.22594631720264577,-0.22517994369739758,-0.04162965263757312,-0.1874618668599952,-0.21199356956790597,-0.17487737077688592,-0.2064228205162396,-0.11913768197945977,-0.1675886927558449,-0.18463061470300415,-0.21060183631479246,-0.1715546773214695,-0.2043519142018304,-0.11984606500241013,-0.16386322949969045,-0.17703239679760097,-0.20770084987342538,-0.1608832152833657,-0.1998279469157505,-0.0996460632957077,-0.15028535139985366,-0.23809523809523808,-0.22032660318803315
Hungary,2017,-0.016173877337688637,-0.007277767311027393,-0.15853953752723368,-0.039226342676042046,0.24348715639439264,-0.018843004041169984,0.0,0.0,-0.11977271414543984,-0.19320308844174075,0.09617223534705817,-0.15798199483019876,-0.1307096739625472,-0.07400511463053525,0.0,0.0,0.07692307692307693,0.0,-0.016173877337688637,-0.016173877337688637,-0.016173877337688637,-0.0072777673110272405,-0.0072777673110273255,-0.007277767311027409,-0.03922634267604193,-0.03922634267604219,-0.03922634267604206,-0.11977271414543984,-0.11977271414543984,-0.11977271414543984,-0.11977271414543984,-0.11977271414543984,-0.11977271414543984,-0.11977271414543984,-0.11977271414543984,-0.11977271414543984,-0.15798199483019876,-0.15798199483019876,-0.1307096739625472,-0.1307096739625472,-0.19320308844174075,-0.19320308844174075,-0.19320308844174075,-0.19320308844174075,-0.19320308844174075,-0.07400511463053525,-0.07400511463053525,-0.07400511463053525,-0.07400511463053525,-0.07400511463053525,-0.07400511463053525,-0.07400511463053525,0.09617223534705817,0.09617223534705817,0.09617223534705817,0.09617223534705817,0.09617223534705817,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,-0.11323899457528876,-0.1137386385014577,-0.11490598972690029,-0.11467305685615609,-0.14887990448228872,0.008323276413044296,-0.11310114689490817,-0.11369511081847503,0.003584221179322171,-0.0873611502794674,-0.10422294645770461,-0.07868087301659833,-0.09996605513913018,-0.04437521755013951,-0.07270171890172537,-0.08284305175579636,-0.10231879419888182,-0.0725976899021833,-0.09705364619147876,-0.03504274821521799,-0.06509816929602118,-0.08732925194163349,-0.10361266255228076,-0.07974894661852241,-0.09925233347461783,-0.054981021145086836,-0.07504989762657725,0.029411764705882353,-0.08828210611637821
Ireland,2017,0.08971897944072688,0.1679709793342235,0.09294669248802365,0.15843509212669507,0.7374125192421292,0.046709157381257575,0.0,0.0,0.02695534856213499,-0.41033138401559455,0.16540508468481427,-0.07138327108730885,0.043908388670551565,0.0603896045033857,0.0,0.0,0.0,-0.2857142857142857,0.08971897944072688,0.08971897944072688,0.08971897944072688,0.1679709793342234,0.1679709793342235,0.16797097933422359,0.1584350921266951,0.15843509212669518,0.15843509212669515,0.02695534856213499,0.02695534856213499,0.02695534856213499,0.02695534856213499,0.02695534856213499,0.02695534856213499,0.02695534856213499,0.02695534856213499,0.02695534856213499,-0.07138327108730885,-0.07138327108730885,0.043908388670551565,0.043908388670551565,-0.41033138401559455,-0.41033138401559455,-0.41033138401559455,-0.41033138401559455,-0.41033138401559455,0.0603896045033857,0.0603896045033857,0.0603896045033857,0.0603896045033857,0.0603896045033857,0.0603896045033857,0.0603896045033857,0.16540508468481427,0.16540508468481427,0.16540508468481427,0.16540508468481427,0.16540508468481427,0.0,0.0,0.0,0.0,-0.2857142857142857,0.0,-0.04748428713799465,-0.04754742186538292,0.034146822343730274,0.03332280252900431,-0.11836982743196303,0.13092363106555396,-0.04524009539414049,-0.046746607416061244,-0.00015165541362434322,0.030006728343104663,-0.0031873591599116194,0.045888631603867386,0.012766964386915368,0.07772186265422222,0.06135646817889726,0.07437593940180189,0.022779257271707314,0.09956397718900054,0.048218350814023196,0.14940615714229133,0.12439179584464918,0.07575828727381832,0.0258905654513222,0.09897354651522661,0.05090015317697127,0.14279253466703967,0.12112752387233684,-0.09523809523809523,0.04560914343129867
Italy,2017,-0.1310301652867585,-0.1384974076871846,-0.4106523836497176,-0.20121710681407157,0.05327471782055293,0.02063103504793843,-0.5555555555555556,-0.1891891891891892,-0.25439301762073124,-0.4092176626464251,-0.035477047931699784,0.010428061831153388,-0.2412751354991822,-0.08895774873962657,-0.2,-0.2222222222222222,-0.14814814814814814,-0.23809523809523808,-0.1310301652867585,-0.1310301652867585,-0.1310301652867585,-0.13849740768718463,-0.1384974076871846,-0.1384974076871847,-0.20121710681407143,-0.20121710681407148,-0.20121710681407148,-0.25439301762073124,-0.25439301762073124,-0.25439301762073124,-0.25439301762073124,-0.25439301762073124,-0.25439301762073124,-0.25439301762073124,-0.25439301762073124,-0.25439301762073124,0.010428061831153388,0.010428061831153388,-0.2412751354991822,-0.2412751354991822,-0.4092176626464251,-0.4092176626464251,-0.4092176626464251,-0.4092176626464251,-0.4092176626464251,-0.08895774873962657,-0.08895774873962657,-0.08895774873962657,-0.08895774873962657,-0.08895774873962657,-0.08895774873962657,-0.08895774873962657,-0.035477047931699784,-0.035477047931699784,-0.035477047931699784,-0.035477047931699784,-0.035477047931699784,-0.1891891891891892,-0.2222222222222222,-0.2,-0.5555555555555556,-0.23809523809523808,-0.14814814814814814,-0.16174454718117176,-0.163053962087534,-0.20260000111324936,-0.19466892142808936,-0.30772840611624475,-0.12818743710741506,-0.1620648116738071,-0.1631391365275353,-0.19739195447624802,-0.15811989346755825,-0.16167509710140107,-0.15488829710123664,-0.1603043217071346,-0.1419238772872664,-0.15127167139738665,-0.15919612916008735,-0.16202631139160542,-0.15655076157240422,-0.16087697089241204,-0.14643297801222482,-0.15354434120801522,-0.1747254024755734,-0.16763270943795042,-0.1787408482432417,-0.16968931883016355,-0.1922700080816346,-0.18164572187383835,-0.20671834625322996,-0.16430123176839376
Lithuania,2017,0.30807087172754566,0.024895399287867506,-0.07061774981080829,-0.002851954725660725,0.3499386918370736,-0.06705261240625987,0.0,0.3333333333333333,-0.00736684385145018,-0.3104923949471513,0.05181625365801273,-0.04235686492495831,-0.10079709023370995,0.02602215748062707,0.0,0.0,1.0,-0.5714285714285714,0.30807087172754566,0.30807087172754566,0.30807087172754566,0.024895399287867565,0.024895399287867437,0.0248953992878675,-0.0028519547256606837,-0.002851954725660775,-0.002851954725660729,-0.00736684385145018,-0.00736684385145018,-0.00736684385145018,-0.00736684385145018,-0.00736684385145018,-0.00736684385145018,-0.00736684385145018,-0.00736684385145018,-0.00736684385145018,-0.04235686492495831,-0.04235686492495831,-0.10079709023370995,-0.10079709023370995,-0.3104923949471513,-0.3104923949471513,-0.3104923949471513,-0.3104923949471513,-0.3104923949471513,0.02602215748062707,0.02602215748062707,0.02602215748062707,0.02602215748062707,0.02602215748062707,0.02602215748062707,0.02602215748062707,0.05181625365801273,0.05181625365801273,0.05181625365801273,0.05181625365801273,0.05181625365801273,0.3333333333333333,0.0,0.0,0.0,-0.5714285714285714,1.0,-0.06565589099168866,-0.06381998342371355,-0.0016746810340800037,-0.003716956674020661,-0.14865053700467207,0.028547223247518135,-0.06499917971162689,-0.06364533264780478,0.35250272574090596,0.0875837067219584,-0.0019720430084886596,0.12926963096382305,0.024816061410263403,0.24611889880991464,0.15594328738605118,-0.0005260418133733364,-0.032195017885281056,0.006249894823540564,-0.02350819706250878,0.019799739585933233,0.005672115970352802,-0.013315909803449134,-0.036009734044561086,-0.010227455089529458,-0.029856987479847562,-0.004721778229032126,-0.012323487902156986,-0.18181818181818182,-0.031202020202020203
Latvia,2017,-0.11130575752530018,0.005788399526794269,0.24597116200169636,0.08007220294396228,0.3721346486321571,-0.06000612164725333,0.0,-0.2,-0.07672159495473502,-0.15933938125145383,0.08118251250987622,-0.13763806287170774,-0.13859227192560525,-0.13247831566461563,0.0,0.0,0.0,0.0,-0.11130575752530018,-0.11130575752530018,-0.11130575752530018,0.0057883995267942225,0.005788399526794343,0.005788399526794337,0.08007220294396224,0.08007220294396233,0.08007220294396233,-0.07672159495473502,-0.07672159495473502,-0.07672159495473502,-0.07672159495473502,-0.07672159495473502,-0.07672159495473502,-0.07672159495473502,-0.07672159495473502,-0.07672159495473502,-0.13763806287170774,-0.13763806287170774,-0.13859227192560525,-0.13859227192560525,-0.15933938125145383,-0.15933938125145383,-0.15933938125145383,-0.15933938125145383,-0.15933938125145383,-0.13247831566461563,-0.13247831566461563,-0.13247831566461563,-0.13247831566461563,-0.13247831566461563,-0.13247831566461563,-0.13247831566461563,0.08118251250987622,0.08118251250987622,0.08118251250987622,0.08118251250987622,0.08118251250987622,-0.2,0.0,0.0,0.0,0.0,0.0,-0.11933218666106177,-0.11912572810598225,-0.08969725126395195,-0.084444955613838,-0.09547787197288683,2.2535272208060055e-05,-0.11854862326889808,-0.11891275323195301,-0.0918664151454907,-0.11280188403685447,-0.11668143412149744,-0.11260017012452975,-0.11638163592772259,-0.11185773856352652,-0.11456712296302143,-0.076549775750505,-0.10190484921928956,-0.06250976950041,-0.093658026411205,-0.019496882340076373,-0.05058883680697975,-0.037421669384334603,-0.08355113279036033,-0.013065326704911109,-0.06684317957959354,0.049714989325524955,0.0072946772211938135,-0.1111111111111111,-0.09936102447098233
Malta,2017,-0.3141675312342646,-0.28820069965519807,0.30021396335652767,0.08607705143923396,0.7237963203650752,0.10917879751029545,0.0,0.0,-0.4418547895057962,-0.9009315206445115,-0.07594038325053229,-0.024096385542168676,0.08481110254433308,-0.03203997648442093,0.0,0.0,0.0,-1.0,-0.3141675312342646,-0.3141675312342646,-0.3141675312342646,-0.288200699655198,-0.28820069965519807,-0.28820069965519796,0.08607705143923398,0.08607705143923393,0.08607705143923393,-0.4418547895057962,-0.4418547895057962,-0.4418547895057962,-0.4418547895057962,-0.4418547895057962,-0.4418547895057962,0.0,-0.4418547895057962,-0.4418547895057962,-0.024096385542168676,-0.024096385542168676,0.08481110254433308,0.08481110254433308,-0.9009315206445115,-0.9009315206445115,-0.9009315206445115,-0.9009315206445115,-0.9009315206445115,-0.03203997648442093,-0.03203997648442093,-0.03203997648442093,-0.03203997648442093,-0.03203997648442093,-0.03203997648442093,-0.03203997648442093,-0.07594038325053229,-0.07594038325053229,0.0,-0.07594038325053229,-0.07594038325053229,0.0,0.0,0.0,0.0,-1.0,0.0,-0.2557852799845493,-0.27272138918534733,-0.3469978062553901,-0.31607999684252663,-0.7999214004098971,0.0,-0.2674011055129743,-0.2765253368095048,450.81944444444446,-0.20312383415103177,-0.24143739001293146,-0.23106449214499147,-0.25207240428567773,-0.29049276655982875,-0.2889130360998411,-0.19362183597505472,-0.2357810222646317,-0.21805465622081688,-0.2438026971998263,-0.26859136968235425,-0.2706287163354574,0.042093145894380415,-0.0634951822518992,0.05675968824356318,-0.025803749855812144,0.0793009543177235,0.0542379969370178,-0.6666666666666666,-0.47739618012966534
Netherlands,2017,-0.04608275986054156,-0.023775076099890134,-0.8431403513320496,-0.15681372021413453,0.134982371274942,0.025559146096803882,0.0,-0.6086956521739131,-0.25577701874990993,-0.21315225574795854,-0.001074552774162303,-0.18530094236870767,-0.11055725234829712,-0.08560872042793331,0.0,0.0,0.0,-0.3333333333333333,-0.04608275986054156,-0.04608275986054156,-0.04608275986054156,-0.023775076099890085,-0.023775076099890192,-0.023775076099890137,-0.1568137202141345,-0.1568137202141346,-0.15681372021413453,-0.25577701874990993,-0.25577701874990993,-0.25577701874990993,-0.25577701874990993,-0.25577701874990993,-0.25577701874990993,-0.25577701874990993,-0.25577701874990993,-0.25577701874990993,-0.18530094236870767,-0.18530094236870767,-0.11055725234829712,-0.11055725234829712,-0.21315225574795854,-0.21315225574795854,-0.21315225574795854,-0.21315225574795854,-0.21315225574795854,-0.08560872042793331,-0.08560872042793331,-0.08560872042793331,-0.08560872042793331,-0.08560872042793331,-0.08560872042793331,-0.08560872042793331,-0.001074552774162303,-0.001074552774162303,-0.001074552774162303,-0.001074552774162303,-0.001074552774162303,-0.6086956521739131,0.0,0.0,0.0,-0.3333333333333333,0.0,-0.16096559592988186,-0.16388332813962006,0.35012668998310104,0.8810675836096443,-0.24081566658094872,-0.16811475753815827,-0.16096387909370793,-0.16387821931250077,-0.33881361895983925,-0.1231800035404432,-0.14682875747294866,-0.10721616832193485,-0.136516589823533,-0.06602398059961166,-0.09082664741326466,-0.11228101317841284,-0.1417551408236391,-0.09342105698964666,-0.12912754431616408,-0.04605571603850071,-0.07472493172070005,-0.16562687965113268,-0.16537585450341127,-0.16359467908157635,-0.16433574375370114,-0.15886831934327714,-0.16021444640983884,-0.42857142857142855,-0.15126003482105188
Norway,2017,0.3919358029168504,-0.015943987906158887,-0.058314051654055406,-0.019510164755249828,-0.011826020295524375,0.06869736733800039,-0.5,0.0,-0.15875028529404306,-0.16502046384720329,0.002672161231125849,-0.21416369001397734,-0.16326820267776884,0.012186457236383013,-1.0,0.0,0.0,0.0,0.3919358029168504,0.3919358029168504,0.3919358029168504,-0.015943987906158794,-0.01594398790615888,-0.015943987906158922,-0.019510164755249745,-0.01951016475524982,-0.01951016475524986,-0.15875028529404306,-0.15875028529404306,-0.158750285294043,-0.15875028529404306,-0.15875028529404311,-0.15875028529404311,-0.15875028529404306,-0.15875028529404311,-0.15875028529404306,-0.21416369001397734,-0.21416369001397734,-0.16326820267776884,-0.16326820267776884,-0.16502046384720329,-0.16502046384720329,-0.1650204638472032,-0.1650204638472033,-0.1650204638472032,0.012186457236383013,0.012186457236383013,0.012186457236383013,0.012186457236383013,0.012186457236383013,0.012186457236383013,0.012186457236383013,0.002672161231125849,0.002672161231125849,0.002672161231125849,0.002672161231125849,0.002672161231125849,0.0,0.0,-1.0,-0.5,0.0,0.0,-0.16360227861713042,-0.16315694604436137,-0.1276866783179699,-0.13778031676669014,-0.16022410604814752,-0.14696361700177013,-0.16299223623971723,-0.16295252997584808,-0.4728567469545624,0.022342802699938172,-0.07145851744630437,0.09740229276373301,-0.019670247653396148,0.29460260484656076,0.19731605827364498,-0.0927557128339902,-0.12090041915469864,-0.07089787777628259,-0.10070736075091333,-0.030259137193641022,-0.044978845216904616,-0.09096540075828974,-0.11891039124238076,-0.07012563242030818,-0.09891273992651317,-0.032456837384741505,-0.04591571168711676,-0.15384615384615385,-0.09634725710011825
Poland,2017,0.01136959100746575,0.027952476310623475,0.8173013645901885,0.012310679571268869,0.23533215362516244,-0.002358055459938515,-0.058823529411764705,0.0231023102310231,-0.06851547182264671,-0.34871684556418736,0.018134307634142015,-0.10674457080681463,-0.10113697137320453,-0.0283057953529821,0.0,0.0,0.022222222222222223,-0.14583333333333334,0.01136959100746575,0.01136959100746575,0.01136959100746575,0.027952476310623513,0.02795247631062345,0.027952476310623565,0.012310679571268907,0.012310679571268844,0.012310679571268959,-0.06851547182264671,-0.06851547182264671,-0.06851547182264671,-0.06851547182264671,-0.06851547182264671,-0.06851547182264671,-0.06851547182264671,-0.06851547182264671,-0.06851547182264671,-0.10674457080681463,-0.10674457080681463,-0.10113697137320453,-0.10113697137320453,-0.34871684556418736,-0.34871684556418736,-0.34871684556418736,-0.34871684556418736,-0.34871684556418736,-0.0283057953529821,-0.0283057953529821,-0.0283057953529821,-0.0283057953529821,-0.0283057953529821,-0.0283057953529821,-0.0283057953529821,0.018134307634142015,0.018134307634142015,0.018134307634142015,0.018134307634142015,0.018134307634142015,0.0231023102310231,0.0,0.0,-0.058823529411764705,-0.14583333333333334,0.022222222222222223,-0.1321687264251899,-0.13211641297170487,-0.05412359582109938,-0.0543044692875577,-0.28687488168313,-0.018527612743602085,-0.13348729880792382,-0.13255156754187028,0.017732044190413646,-0.07419764286533109,-0.10593381459056092,-0.06144043940847201,-0.09732879580730529,-0.017902556516746566,-0.051395714412928485,-0.06669555415763202,-0.10201418437493211,-0.05151614153083358,-0.09151856281874574,-0.0026128905564311703,-0.03821301053602545,-0.07164460269737831,-0.10437417689597826,-0.05833802769645145,-0.09509785291105179,-0.01505995704998617,-0.04759045809908983,-0.014553014553014554,-0.12306845315060295
Portugal,2017,0.4273683260743168,0.046675247363711085,-0.7288969836968593,-0.059487460268722245,0.11272815654170845,-0.02488933548894367,0.0,-0.10714285714285714,-0.11688346376772885,-0.18255553003127706,0.034009431481513946,-0.07848963905067555,-0.21219221441197023,-0.020945922326703253,0.0,0.0,-0.125,-0.4473684210526316,0.4273683260743168,0.4273683260743168,0.4273683260743168,0.04667524736371102,0.04667524736371102,0.046675247363711064,-0.05948746026872229,-0.05948746026872219,-0.05948746026872226,-0.11688346376772885,-0.11688346376772885,-0.11688346376772885,-0.11688346376772885,-0.11688346376772885,-0.11688346376772885,-0.11688346376772885,-0.11688346376772885,-0.11688346376772885,-0.07848963905067555,-0.07848963905067555,-0.21219221441197023,-0.21219221441197023,-0.18255553003127706,-0.18255553003127706,-0.18255553003127706,-0.18255553003127706,-0.18255553003127706,-0.020945922326703253,-0.020945922326703253,-0.020945922326703253,-0.020945922326703253,-0.020945922326703253,-0.020945922326703253,-0.020945922326703253,0.034009431481513946,0.034009431481513946,0.034009431481513946,0.034009431481513946,0.034009431481513946,-0.10714285714285714,0.0,0.0,0.0,-0.4473684210526316,-0.125,-0.13204146322348173,-0.13193074843215352,-0.10720047673427914,-0.10567173730212885,-0.1456537029453696,-0.0495392855980843,-0.13161998781190357,-0.13180951280397704,-0.07512519007869091,0.0280300614266441,-0.06938582174711483,0.0901737688770583,-0.0360091737926216,0.2952627106540425,0.14994576700210469,-0.07423333405422813,-0.10901897225343514,-0.054428342668123506,-0.09779414491890533,0.00829285295491271,-0.037355870703015485,-0.10338190214149205,-0.12026832615253996,-0.09555966925692429,-0.1153324467080532,-0.07247329341974063,-0.09033858395970155,-0.26582278481012656,-0.09291884869818427
