countries,Year,GDP [Euro],Population,GrDP (Territorial & Low GHG with VOLY) scenario [Euro],GrDP (Territorial & Low GHG with VSL) scenario [Euro],GrDP (Territorial & Central GHG with VOLY) scenario [Euro],GrDP (Territorial & Central GHG with VSL) scenario [Euro],GrDP (Territorial & High GHG with VOLY) scenario [Euro],GrDP (Territorial & High GHG with VSL) scenario [Euro],GrDP (Residential & Low GHG with VOLY) scenario [Euro],GrDP (Residential & Low GHG with VSL) scenario [Euro],GrDP (Residential & Central GHG with VOLY) scenario [Euro],GrDP (Residential & Central GHG with VSL) scenario [Euro],GrDP (Residential & High GHG with VOLY) scenario [Euro],GrDP (Residential & High GHG with VSL) scenario [Euro],GrDP (Footprint & Low GHG with VOLY) scenario [Euro],GrDP (Footprint & Low GHG with VSL) scenario [Euro],GrDP (Footprint & Central GHG with VOLY) scenario [Euro],GrDP (Footprint & Central GHG with VSL) scenario [Euro],GrDP (Footprint & High GHG with VOLY) scenario [Euro],GrDP (Footprint & High GHG with VSL) scenario [Euro],GrDP per capita (Territorial & Low GHG with VOLY) scenario [Euro],GrDP per capita (Territorial & Low GHG with VSL) scenario [Euro],GrDP per capita (Territorial & Central GHG with VOLY) scenario [Euro],GrDP per capita (Territorial & Central GHG with VSL) scenario [Euro],GrDP per capita (Territorial & High GHG with VOLY) scenario [Euro],GrDP per capita (Territorial & High GHG with VSL) scenario [Euro],GrDP per capita (Residential & Low GHG with VOLY) scenario [Euro],GrDP per capita (Residential & Low GHG with VSL) scenario [Euro],GrDP per capita (Residential & Central GHG with VOLY) scenario [Euro],GrDP per capita (Residential & Central GHG with VSL) scenario [Euro],GrDP per capita (Residential & High GHG with VOLY) scenario [Euro],GrDP per capita (Residential & High GHG with VSL) scenario [Euro],GrDP per capita (Footprint & Low GHG with VOLY) scenario [Euro],GrDP per capita (Footprint & Low GHG with VSL) scenario [Euro],GrDP per capita (Footprint & Central GHG with VOLY) scenario [Euro],GrDP per capita (Footprint & Central GHG with VSL) scenario [Euro],GrDP per capita (Footprint & High GHG with VOLY) scenario [Euro],GrDP per capita (Footprint & High GHG with VSL) scenario [Euro],GDP per capita [Euro]
Slovenia,2008,37925700000.0,2010269.0,30932682523.0,17747782715.0,30326262583.0,17141362775.0,24276501753.0,11091601945.0,30572169774.46,17387269966.46,29725408002.1,16540508194.099998,21277951273.08,8093051465.080002,30251600574.46,17066700766.46,29191126002.1,16006226194.099998,18611629673.08,5426729865.080002,15387334989.993876,8828561110.478249,15085673898.866272,8526900019.350644,12076245394.521828,5517471515.006201,15207999414.237597,8649225534.72197,14786781272.605806,8228007393.090178,10584628859.660076,4025854980.144449,15048533591.504421,8489759711.988793,14521004901.383844,7962231021.8682165,9258278207.085718,2699504327.570092,18865.98261227726
Slovenia,2009,36254900000.0,2032362.0,30123455307.0,18565513223.0,29605701147.0,18047759063.0,24440487027.0,12882544943.0,29719628681.91,18161686597.91,28932656771.85,17374714687.85,21081675097.68,9523733013.68,29519710781.91,17961768697.91,28599460271.85,17041518187.849998,19418865897.68,7860923813.68,14821894577.343996,9134944081.320158,14567139686.237,8880189190.213161,12025656367.812428,6338705871.788589,14623196400.006495,8936245903.982656,14235976057.341162,8549025561.317324,10372992162.656063,4686041666.632224,14524829130.789692,8837878634.765854,14072030608.646492,8385080112.622652,9554826304.40837,3867875808.38453,17838.800371193716
Slovenia,2010,36363900000.0,2046976.0,30073185644.0,18266622663.0,29542677344.0,17736114363.0,24250225494.0,12443662513.0,29664722886.71,17858159905.71,28861906081.85,17055343100.849998,20852852719.08,9046289738.080002,29445539586.71,17638976605.71,28496600581.85,16690037600.849998,19029804319.08,7223241338.080002,14691518436.952852,8923711202.769354,14432351597.673838,8664544363.49034,11846853843.914145,6079046609.730646,14491973959.00587,8724166724.822372,14099777467.762201,8331970233.578702,10187150567.021791,4419343332.838295,14384897324.985735,8617090090.802237,13921316411.061975,8153509176.878477,9296544912.632097,3528737678.4486003,17764.692893321662
Slovenia,2011,37058600000.0,2050189.0,30833066348.0,19180442067.0,30301837328.0,18649213047.0,25002195438.0,13349571157.0,30458994091.19,18806369810.19,29678383566.65,18025759285.65,21890864286.12,10238240005.119999,30141751291.19,18489127010.19,29149645566.65,17497021285.65,19252209886.12,7599585605.119999,15039133634.996578,9355450676.498606,14780021416.562082,9096338458.06411,12195068570.751282,6511385612.253309,14856676185.06879,9172993226.570818,14475925666.682438,8792242708.184465,10677485971.35191,4993803012.853936,14701937865.821152,9018254907.32318,14218028467.93637,8534345509.438399,9390456141.419157,3706773182.921184,18075.69936235147
Slovenia,2012,36253300000.0,2055496.0,30297610307.0,19113153783.0,29790406967.0,18605950443.0,24730449837.0,13545993313.0,29942195147.39,18757738623.39,29198048367.65,18013591843.65,21774298350.72,10589841826.720001,29744879147.39,18560422623.39,28869188367.65,17684731843.65,20133130350.72,8948673826.720001,14739805043.162333,9298560436.507782,14493050323.133686,9051805716.479137,12031378235.228868,6590133628.57432,14566895361.212088,9125650754.557537,14204867519.883278,8763622913.22873,10593208817.103025,5151964210.448477,14470901012.402845,9029656405.748297,14044876938.534544,8603632331.879995,9794779630.181717,4353535023.527168,17637.25154415285
Slovenia,2013,36454300000.0,2058821.0,30548316182.0,19628709520.0,29999179622.0,19079572960.0,24520888702.0,13601282040.0,30281118257.93,19361511595.93,29553849748.55,18634243086.55,22298480571.64,11378873909.64,30095721857.93,19176115195.93,29244855748.55,18325249086.55,20756453371.64,9836846709.64,14837771803.376787,9533956337.146357,14571048003.687548,9267232537.457117,11910160573.454418,6606345107.223989,14707989795.09632,9404174328.86589,14354744656.553434,9050929190.323006,10830703869.661325,5526888403.430896,14617940004.46372,9314124538.23329,14204661672.16577,8900846205.935339,10081718309.479067,4777902843.248636,17706.396039286563
Slovenia,2014,37634300000.0,2061085.0,32040342665.0,22486168721.0,31308066365.0,21753892421.0,24002738515.0,14448564571.0,32149803002.21,22595629058.21,31490500260.35,21936326316.35,24913170526.08,15358996582.080002,31896914702.21,22342740758.21,31069019760.35,21514845816.35,22809782126.08,13255608182.080002,15545376665.688217,10909869666.219492,15190089862.863491,10554582863.394766,11645681044.207298,7010174044.738572,15598484779.72039,10962977780.251663,15278603386.250446,10643096386.78172,12087405675.20505,7451898675.736324,15475788093.26641,10840281093.797684,15074108908.827147,10438601909.358421,11066880854.540205,6431373855.071481,18259.460429822157
Slovenia,2015,38852600000.0,2062874.0,33222404164.0,23631089791.0,32478125944.0,22886811571.0,25053064654.0,15461750281.0,33314005704.1,23722691331.1,32630795177.5,23039480804.5,25814956828.8,16223642455.8,33065766804.1,23474452431.1,32217063677.5,22625749304.5,23750239628.8,14158925255.8,16104911964.569818,11455420830.840857,15744115221.773119,11094624088.044155,12144738192.444134,7495247058.715171,16149316780.423817,11499825646.694855,15818123248.196447,11168632114.467485,12514073486.213894,7864582352.484931,16028980346.884977,11379489213.156013,15617562525.631716,10968071391.902754,11513179975.509895,6863688841.780932,18834.208972530556
Slovenia,2016,40443200000.0,2064188.0,34713457071.0,25041910252.0,33926093151.0,24254546332.0,26071200711.0,16399653892.0,34822412433.6,25150865614.6,34107685422.0,24436138603.0,26977432615.8,17305885796.8,34579245033.6,24907698214.6,33702406422.0,24030859603.0,24954897415.8,15283350596.8,16817003621.278683,12131603445.035046,16435563597.404888,11750163421.161251,12630245263.997272,7944845087.753634,16869787264.338326,12184387088.094688,16523536335.837627,11838136159.59399,13069271120.556849,8383870944.313211,16751984331.659714,12066584155.416077,16327198114.706606,11641797938.462969,12089449902.722038,7404049726.478402,19592.78902890628
Slovenia,2017,43011300000.0,2065895.0,37403285809.0,28025598949.0,36612850009.0,27235163149.0,28727311909.0,19349625049.0,37490126364.76,28112439504.760002,36757584268.6,27379897408.6,29449604785.48,20071917925.48,37161732564.76,27784045704.760002,36210261268.6,26832574408.6,26718202385.48,17340515525.48,18105124320.935963,13565838994.237364,17722512523.143723,13183227196.445124,13905504349.93066,9366219023.232061,18147159640.1366,13607874313.438004,17792571388.47812,13253286061.77952,14255131449.313736,9715846122.615137,17988200060.874344,13448914734.175747,17527638756.374355,12988353429.675758,12932991456.719727,8393706130.021129,20819.69315962331
Slovenia,2018,45876300000.0,2066880.0,40507073428.0,31673007757.0,39720188308.0,30886122637.0,31870072468.0,23036006797.0,40583034583.06,31748968912.059998,39846790233.1,31012724562.1,32501876360.88,23667810689.88,40165331983.06,31331266312.059998,39150619233.1,30316553562.1,29027651560.88,20193585889.88,19598173782.706303,15324067075.495432,19217462217.44852,14943355510.237654,15419411125.94829,11145304418.737421,19634925386.602028,15360818679.391157,19278714890.608067,15004608183.397198,15725091132.954018,11450984425.743149,19432832086.55558,15158725379.344711,18941892723.863987,14667786016.65312,14044188129.393095,9770081422.182226,22195.91848583372
Slovenia,2019,48582300000.0,2080908.0,43732150554.0,35394067609.0,43150030134.0,34811947189.0,37342685944.0,29004602999.0,43518301555.979996,35180218610.979996,42793615137.3,34455532192.3,35564005389.04,27225922444.04,43106161855.979996,34768078910.979996,42106715637.3,33768632692.3,32136049789.04,23797966844.04,21015898133.891552,17008953595.738014,20736154666.136127,16729210127.982592,17945380547.33799,13938436009.184452,20913130977.42908,16906186439.275545,20564876072.032017,16557931533.878483,17090618801.523182,13083674263.369644,20715073350.662304,16708128812.508768,20234780027.420723,16227835489.267185,15443282350.320148,11436337812.166613,23346.68327480119
Slovenia,2020,47044900000.0,2095861.0,42490964507.0,34620185247.0,41952018407.0,34081239147.0,36575389457.0,28704610197.0,42269426481.83,34398647221.83,41582788365.05,33712009105.05,34732755723.84,26861976463.84,41894500881.83,34023721621.83,40957912365.05,33087133105.05,31614326923.84,23743547663.84,20273751220.62007,16518359398.357048,20016603394.49992,16261211572.236898,17451247700.587013,13695855878.323992,20168048588.064762,16412656765.80174,19840432340.241074,16085040517.978052,16572070248.857151,12816678426.59413,19989160007.19036,16233768184.92734,19542284705.45041,15786892883.187387,15084171576.187544,11328779753.92452,22446.574462714845
Slovenia,2021,52278800000.0,2108977.0,47593925737.0,39518713635.0,47047895497.0,38972683395.0,41600593817.0,33525381715.0,47359911382.09,39284699280.09,46657871572.15,38582659470.15,39654188706.32,31578976604.32,46878534682.09,38803322580.09,45855577072.15,37780364970.15,35650357106.32,27575145004.32,22567304307.728344,18738333151.570644,22308396676.208416,18479425520.050716,19725484828.426292,15896513672.268593,22456343232.80434,18627372076.64664,22123461551.33508,18294490395.177376,18802570490.963154,14973599334.805452,22228091952.681324,18399120796.523624,21743042751.13005,17914071594.972347,16904099526.130442,13075128369.97274,24788.70087250833
Slovakia,1990,,5287663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,1991,,5310711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,1992,,5295877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,1993,,5314155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,1994,,5336455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,1995,15322900000.0,5356207.0,-2039385567.0,-28273365932.0,-3877940187.0,-30111920552.0,-22219711277.0,-48453691642.0,-2638885485.989998,-28872865850.989998,-4877106718.650002,-31111087083.65,-27206028063.519997,-53440008428.51999,-2789820885.989998,-29023801250.989998,-5128665718.650002,-31362646083.65,-28461427263.519997,-54695407628.51999,-380751820.64472115,-5278617113.192227,-724008647.7240331,-5621873940.271539,-4148404136.920026,-9046269429.467531,-492678024.95123845,-5390543317.498744,-910552321.5682296,-5808417614.115735,-5079345899.723442,-9977211192.270947,-520857555.7274015,-5418722848.274907,-957518206.195168,-5855383498.742674,-5313728028.718829,-10211593321.266335,2860.774424886865
Slovakia,1996,17053200000.0,5367790.0,167910459.0,-25110573961.0,-1666555461.0,-26945039881.0,-19967536901.0,-45246021321.0,-426183963.5999985,-25704668383.6,-2656712832.0,-27935197252.0,-24908893685.800003,-50187378105.8,-693033063.5999985,-25971517483.6,-3101461332.0,-28379945752.0,-27128400485.800003,-52406884905.8,31281115.505636398,-4678009750.940331,-310473297.3905462,-5019764163.8365135,-3719880416.5215106,-8429171282.967478,-79396541.89154167,-4788687408.337509,-494936059.71917677,-5204226926.165144,-4640437439.952011,-9349728306.397978,-129109570.90348141,-4838400437.349449,-577791108.0724096,-5287081974.518377,-5053923586.019573,-9763214452.46554,3176.949917936432
Slovakia,1997,19331100000.0,5378932.0,3233346773.0,-20313029021.0,1397679233.0,-22148696561.0,-16915289797.0,-40461665591.0,2652847915.459999,-20893527878.54,430181137.0999985,-23116194656.9,-21743566008.92,-45289941802.92,2454580615.459999,-21091795178.54,99735637.09999847,-23446640156.9,-23392646408.92,-46939022202.92,601113152.7596928,-3776405617.5092006,259843261.2645038,-4117675509.00439,-3144730180.080358,-7522248950.349252,493192313.1692312,-3884326457.0996623,79975195.28040111,-4297543574.988492,-4042357480.8010216,-8419876251.069915,456332337.99200267,-3921186432.2768908,18541903.31835362,-4358976866.95054,-4348938861.640192,-8726457631.909086,3593.854690856847
Slovakia,1998,20333800000.0,5387650.0,4279862125.0,-19334132183.0,2518637485.0,-21095356823.0,-15051674995.0,-38665669303.0,3631807046.3500004,-19982187261.65,1438545687.25,-22175448620.75,-20441847395.199997,-44055841703.2,3337760846.3500004,-20276233461.65,948468687.25,-22665525620.75,-22887564995.199997,-46501559303.2,794383845.4613793,-3588602114.6511,467483501.15542024,-3915502458.9570594,-2793736600.3730755,-7176722560.485555,674098548.7828646,-3708887411.329615,267008006.69122902,-4115977953.4212503,-3794204782.2705626,-8177190742.383042,619520727.2836952,-3763465232.8287845,176044970.85928002,-4206940989.2531996,-4248153646.8033366,-8631139606.915817,3774.150139671285
Slovakia,1999,19516100000.0,5393382.0,4084791253.0,-18388216180.0,2341468273.0,-20131539160.0,-15050253837.0,-37523261270.0,3490248082.66,-18982759350.339996,1350562989.0999985,-21122444443.9,-19995343063.32,-42468350496.32,3348252382.66,-19124755050.339996,1113903489.0999985,-21359103943.9,-21176386663.32,-43649394096.32,757371024.8968087,-3409403632.0809464,434137295.1146424,-3732637361.863113,-2790503961.521732,-6957278618.499487,647135337.8381134,-3519639319.1396413,250411150.01681662,-3916363506.9609385,-3707384914.200403,-7874159571.178159,620807571.6980551,-3545967085.2796993,206531539.7833861,-3960243117.194369,-3926365064.3177137,-8093139721.295469,3618.527298826599
Slovakia,2000,22389100000.0,5398657.0,6548993644.0,-17157399801.0,4883429044.0,-18822964401.0,-11732560656.0,-35438954101.0,5956338900.549999,-17750054544.449997,3895671138.25,-19810722306.75,-16661942966.599998,-40368336411.6,5634377400.549999,-18072016044.449997,3359068638.25,-20347324806.75,-19339844966.6,-43046238411.6,1213078297.8062878,-3178086661.367818,904563680.1893508,-3486601278.984755,-2173236909.846282,-6564401869.020388,1103300117.1495056,-3287864842.024599,721600045.761381,-3669564913.4127245,-3086312571.1820545,-7477477530.356161,1043662785.124152,-3347502174.049953,622204492.3857915,-3768960466.7883143,-3582343713.74214,-7973508672.916245,4147.161043941113
Slovakia,2001,23909800000.0,5378783.0,8078814214.0,-15796126973.0,6289216894.0,-17585724293.0,-11564146846.0,-35439088033.0,7528722151.48,-16346219035.520004,5372396789.799999,-18502544397.199997,-16139515746.96,-40014456933.96,7204958851.48,-16669982335.520004,4832791289.799999,-19042149897.199997,-18832404146.96,-42707345333.96,1501978089.4674501,-2936747396.7624273,1169263919.737978,-3269461566.4919,-2149956011.610805,-6588681497.840683,1399707359.7280276,-3039018126.5018506,998812703.5056069,-3439912782.72427,-3000588747.85616,-7439314234.086038,1339514691.6096077,-3099210794.6202707,898491589.9749068,-3540233896.25497,-3501238876.333178,-7939964362.563056,4445.2062855110535
Slovakia,2002,26340700000.0,5378951.0,12487578133.0,-7537624801.0,10776079813.0,-9249123121.0,-6298153427.0,-26323356361.0,11907237319.78,-8117965614.220001,9808845124.3,-10216357809.699997,-11125115111.559998,-31150318045.559998,11668662619.78,-8356540314.220001,9411220624.3,-10613982309.699997,-13109450711.559998,-33134653645.559998,2321563838.9343944,-1401318733.1507576,2003379434.5774856,-1719503137.5076663,-1170888789.8402495,-4893771361.925402,2213672762.5479393,-1509209809.5372128,1823560973.9333932,-1899321598.151758,-2068268536.2926707,-5791151108.377822,2169319374.684767,-1553563197.4003856,1749638660.8281057,-1973243911.2570455,-2437176079.7895346,-6160058651.874686,4896.995715335574
Slovakia,2003,30119100000.0,5374873.0,17083835271.0,-2711751415.0,15344221731.0,-4451364955.0,-2010494299.0,-21806080985.0,16539284982.69,-3256301703.3100014,14436637917.150002,-5358948768.849998,-6539769712.879997,-26335356398.879997,16437565182.69,-3358021503.3100014,14267104917.150002,-5528481768.849998,-7385820112.879997,-27181406798.879997,3178463057.824808,-504523812.0044883,2854806379.7972527,-828180490.0320436,-374054289.0966912,-4057041158.9259877,3077148982.439213,-605837887.3900837,2685949587.487928,-997037282.3413684,-1216730090.7165616,-4899716960.545857,3058223921.326141,-624762948.5031556,2654407818.9661417,-1028579050.8631549,-1374138535.5300481,-5057125405.3593445,5603.68589174107
Slovakia,2004,34757700000.0,5371875.0,22245726200.0,3671110386.0,20476892420.0,1902276606.0,2830669710.0,-15743946104.0,21699912183.35,3125296369.3499985,19567202392.25,992586578.25,-1709116714.199997,-20283732528.199997,21492289383.35,2917673569.3499985,19221164392.25,646548578.25,-3436011114.199997,-22010626928.199997,4141147401.9778943,683394603.5602094,3811870607.5625362,354117809.1448517,526942587.08551484,-2930810211.33217,4039541535.004072,581788736.5863872,3642527495.9395,184774697.521815,-318160179.49040085,-3775912977.9080853,4000891566.4176846,543138767.9999998,3578110881.628854,120358083.21116929,-639629759.4787662,-4097382557.8964505,6470.310645724258
Slovakia,2005,39403400000.0,5372685.0,25882226038.0,5816657812.0,23950930798.0,3885362572.0,4683961618.0,-15381606608.0,25580720242.36,5515152016.360001,23448421138.6,3382852912.5999985,2176199127.279999,-17889369098.72,25579487395.36,5513919169.360001,23446366393.6,3380798167.5999985,2165944971.279999,-17899623254.72,4817372698.753044,1082635183.7116823,4457907135.4453125,723169620.4039507,871810206.256276,-2862927308.785086,4761254427.2295885,1026516912.1882263,4364376682.9062195,629639167.8648568,405048709.77546585,-3329688805.2658963,4761024961.515518,1026287446.474156,4363994240.049436,629256725.008073,403140137.8044681,-3331597377.236894,7334.023863301124
Slovakia,2006,45602000000.0,5372928.0,33259342611.0,14617234889.0,31467845631.0,12825737909.0,13595530521.0,-5046577201.0,32760856825.23,14118749103.23,30637035988.05,11994928266.05,9449394779.04,-9192712942.96,32598896425.23,13956788703.23,30367101988.05,11724994266.05,8102295579.040001,-10539812142.96,6190170910.721305,2720534295.08082,5856740613.497891,2387103997.8574066,2530376457.8643155,-939260157.7761697,6097393604.610001,2627756988.9695153,5702111769.979051,2232475154.3385653,1758704895.9226701,-1710931719.717815,6067249817.088559,2597613201.4480743,5651872124.1099825,2182235508.4694977,1507985139.3951306,-1961651476.2453544,8487.36480369735
Slovakia,2007,56339300000.0,5373180.0,44937037256.0,28045750961.0,43199860556.0,26308574261.0,25869454906.0,8978168611.0,44467986927.47,27576700632.47,42418110008.45,25526823713.45,21968147411.559998,5076861116.559998,43985224227.47,27093937932.47,41613505508.45,24722219213.45,17952787811.559998,1061501516.5599976,8363210846.463361,5219581506.854414,8039905708.723698,4896276369.114752,4814552072.701826,1670922733.0928798,8275916110.658865,5132286771.049918,7894414482.382872,4750785142.773926,4088481571.7247505,944852232.1158044,8186069371.856145,5042440032.247198,7744669917.711672,4601040578.102725,3341184887.079904,197555547.47095713,10485.280597337145
Slovakia,2008,66098100000.00001,5376064.0,55043586564.00001,38992617119.00001,53238529884.00001,37187560439.00001,35230940624.00001,19179971179.000008,54643119449.19001,38592150004.19,52571084692.65001,36520115247.65001,31900071288.12001,15849101843.12001,53979395549.19001,37928426104.19001,51464878192.65001,35413908747.65001,26379574088.12001,10328604643.12001,10238640493.119131,7253004636.663553,9902882458.988585,6917246602.533007,6553296356.590995,3567660500.1354165,10164149729.093628,7178513872.638049,9778731185.612747,6793095329.157169,5933722382.791576,2948086526.335998,10040690651.969547,7055054795.513968,9572966057.07261,6587330200.617033,4906856407.981752,1921220551.526174,12294.887114439116
